imagen,carpeta,probabilidad_sano,prediccion,clase_predicha,etiqueta_real,clase_real
good_quality_485.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_572.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1041.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_874.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_600.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_742.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_999.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_850.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_725.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_990.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_154.jpg,good_quality,0.953125,1,Sano,1,Sano
good_quality_966.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_846.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_853.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_19.jpg,good_quality,0.89453125,1,Sano,1,Sano
good_quality_536.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_733.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_547.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_902.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1004.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_137.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1071.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_820.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_682.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_772.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_673.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_12.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_638.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_979.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_357.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_646.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1075.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_614.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_494.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_489.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_345.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1098.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_13.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_898.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_612.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_685.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_469.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_991.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_910.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_278.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_918.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_3.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_741.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_117.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_518.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_488.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_200.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1119.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_727.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_795.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1020.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_700.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_371.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_315.jpg,good_quality,0.953125,1,Sano,1,Sano
good_quality_4.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_32.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_248.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_300.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_15.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_318.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_292.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_504.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_378.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_213.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_176.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_96.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_367.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_591.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_588.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_968.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_455.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_101.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_598.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_302.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_480.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_706.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_379.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_928.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_662.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_964.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_630.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_170.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_722.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_58.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_573.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1044.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_995.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_761.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_144.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1030.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_798.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_166.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_582.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_48.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_142.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_50.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_421.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_875.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_325.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_958.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_751.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_952.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_641.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_948.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_983.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_785.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_235.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_534.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_312.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_252.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_484.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_388.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1024.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_21.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_833.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_209.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_162.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_259.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_400.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_0.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_165.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_854.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1086.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_623.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_476.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_468.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_730.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_537.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_713.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_787.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_216.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_352.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_438.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_648.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_611.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_871.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1011.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1103.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_915.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_900.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_960.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_225.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_592.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_934.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1109.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_927.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_145.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_66.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_876.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1054.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_27.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_393.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_20.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_782.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_61.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_309.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_919.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_851.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_192.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_333.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_87.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_563.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_324.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_526.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_293.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_250.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1072.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_670.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_365.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_842.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_16.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_486.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_697.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_976.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_705.jpg,good_quality,0.9296875,1,Sano,1,Sano
good_quality_528.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1088.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1047.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_301.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_231.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_408.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_254.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_466.jpg,good_quality,0.953125,1,Sano,1,Sano
good_quality_369.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_346.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_950.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_285.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_207.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_419.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_726.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_224.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_857.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_987.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_234.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_114.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_610.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_689.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_430.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_806.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_442.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_475.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_626.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_587.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1117.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_896.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_55.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_955.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_218.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_249.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_619.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_353.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_525.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_994.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_745.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_949.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_688.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1081.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_92.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_508.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_121.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_269.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1027.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_74.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_434.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_865.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_532.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_881.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_246.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_70.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_577.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1018.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_710.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_264.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_930.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_299.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_253.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1113.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_99.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_838.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_461.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_429.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_633.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_811.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1043.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_385.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_679.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_888.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_922.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1067.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_970.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1039.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_507.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_834.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_684.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_60.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_437.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_62.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_812.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_303.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_535.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1076.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_347.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_678.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_692.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_233.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_106.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_283.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_436.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_95.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1013.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_639.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_696.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_474.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_775.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_40.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1006.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1100.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1063.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_164.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_193.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_908.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_104.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1000.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_287.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_565.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1084.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_454.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_501.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_10.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_917.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_169.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_608.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_903.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_872.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_837.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_389.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_784.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1016.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_297.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_446.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_410.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_1010.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_503.jpg,good_quality,0.99609375,1,Sano,1,Sano
good_quality_459.jpg,good_quality,0.99609375,1,Sano,1,Sano
bad_quality_62.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_728.jpg,bad_quality,0.39453125,0,Desecho,0,Desecho
bad_quality_840.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_736.jpg,bad_quality,0.15234375,0,Desecho,0,Desecho
bad_quality_862.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_602.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_332.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_403.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_800.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_409.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_341.jpg,bad_quality,0.00390625,0,Desecho,0,Desecho
bad_quality_512.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_334.jpg,bad_quality,0.01953125,0,Desecho,0,Desecho
bad_quality_692.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_286.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_211.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_882.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_689.jpg,bad_quality,0.03125,0,Desecho,0,Desecho
bad_quality_314.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_328.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_173.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_646.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_318.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_324.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_168.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_715.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_558.jpg,bad_quality,0.01171875,0,Desecho,0,Desecho
bad_quality_424.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_198.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_395.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_603.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_502.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_197.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_893.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_433.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_911.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_782.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_111.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_220.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_172.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_226.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_279.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_842.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_269.jpg,bad_quality,0.00390625,0,Desecho,0,Desecho
bad_quality_119.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_626.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_762.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_322.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_117.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_774.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_844.jpg,bad_quality,0.39453125,0,Desecho,0,Desecho
bad_quality_722.jpg,bad_quality,0.00390625,0,Desecho,0,Desecho
bad_quality_85.jpg,bad_quality,0.00390625,0,Desecho,0,Desecho
bad_quality_543.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_127.jpg,bad_quality,0.21484375,0,Desecho,0,Desecho
bad_quality_101.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_691.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_2.jpg,bad_quality,0.01171875,0,Desecho,0,Desecho
bad_quality_824.jpg,bad_quality,0.60546875,1,Sano,0,Desecho
bad_quality_448.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_491.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_80.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_727.jpg,bad_quality,0.0078125,0,Desecho,0,Desecho
bad_quality_809.jpg,bad_quality,0.96875,1,Sano,0,Desecho
bad_quality_29.jpg,bad_quality,0.0078125,0,Desecho,0,Desecho
bad_quality_784.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_285.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_829.jpg,bad_quality,0.00390625,0,Desecho,0,Desecho
bad_quality_401.jpg,bad_quality,0.046875,0,Desecho,0,Desecho
bad_quality_419.jpg,bad_quality,0.60546875,1,Sano,0,Desecho
bad_quality_152.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_331.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_60.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_570.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_391.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_126.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_295.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_667.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_327.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_159.jpg,bad_quality,0.78515625,1,Sano,0,Desecho
bad_quality_574.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_434.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_71.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_248.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_272.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_650.jpg,bad_quality,0.046875,0,Desecho,0,Desecho
bad_quality_140.jpg,bad_quality,0.00390625,0,Desecho,0,Desecho
bad_quality_456.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_671.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_569.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_622.jpg,bad_quality,0.0,0,Desecho,0,Desecho
bad_quality_595.jpg,bad_quality,0.00390625,0,Desecho,0,Desecho
bad_quality_108.jpg,bad_quality,0.0703125,0,Desecho,0,Desecho
